seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,STDA,ATA,FDA,SFDA,VACE_IDs,VACE_GT_IDs,num_non_empty_timesteps,Dets,GT_Dets,IDs,GT_IDs
MOT17-02-FRCNN,0.35033877185920465,0.7548472340146898,0.2644522529060241,0.35033877185920465,0.34846886867399185,0.3458754554975813,0.34273280851459176,0.3394031524306186,0.33644086676883067,0.33406130005875434,0.33029747288246974,0.32678068288434725,0.31981057630293136,0.3111832938005576,0.3006942743201368,0.2821479330515777,0.2667802964605497,0.24380743529614834,0.214352559744843,0.16425669848644558,0.09746652295131417,0.029241685944710483,0.2781126661015582,0.4216412114936578,0.41782413383590644,0.41402749884134094,0.4094548814290114,0.40584681548228546,0.39968396370679987,0.3934334720389729,0.3849296413980935,0.3774957359285643,0.36476143141153083,0.3471520384634254,0.3276120485422811,0.29511366852183757,0.26550834178265276,0.23018681958693607,0.18521236187845305,0.12939579648747584,0.0676957772766156,0.01620961474408793,0.30806238172894357,0.2910940669983869,0.2906259897438611,0.28894175157554586,0.2868833255140109,0.2838373876186538,0.28320489964715667,0.28364885076654206,0.28341912094973876,0.2828789958214733,0.28039917575556444,0.27894130413054247,0.2759881604209211,0.2697518434981836,0.2680583446144247,0.2582340101503323,0.24807750089229758,0.2085095785957661,0.1403296258406442,0.052751173324520076,0.2555565845188719,0.43829718529680856,0.4354986276303751,0.43270006996394167,0.4293095097142242,0.4266185888811151,0.4219902050481675,0.4172541843818955,0.41074215596577146,0.404983585382918,0.3949733598837522,0.3808191163015984,0.36467359130294386,0.3367418330552715,0.31004789839082936,0.27651902481029006,0.2309348258974221,0.16931273881922393,0.09369786340885851,0.023572466498035627,0.33677299108597064,0.9173237215589096,0.9114665465194863,0.905609371480063,0.8985131786438387,0.8928812795674701,0.8831944131561162,0.8732822707817076,0.8596530750168957,0.847600810993467,0.826650146429376,0.7970263572876775,0.7632349628294661,0.7047758504167605,0.6489074115791845,0.5787339490876323,0.4833295787339491,0.3543590898851093,0.19610272583915297,0.04933543590898851,0.70484106187975,0.3363194310747811,0.3361842718961279,0.3353988172412635,0.3342422290178108,0.3318474733134356,0.3313320735999087,0.3321599435757237,0.33245023049647554,0.3321915513545916,0.3308414360354492,0.33064519172237605,0.32965392454992837,0.3252678805016614,0.3248709334175898,0.3173403174608086,0.3118640447175808,0.275723051329228,0.20241500066872628,0.08229657891200852,0.30700233583607767,0.6435150737697154,0.6426768491648476,0.6416028564185627,0.6404007746462548,0.6381841438927868,0.636283683285903,0.6340012173090178,0.6309342176438665,0.6288486205116564,0.6192321885566205,0.6080475772862572,0.5959679981408842,0.5721662483983251,0.5604186400335587,0.5388389498343478,0.5148423370040733,0.44644609223083376,0.3214088222403404,0.13966639279123674,0.5607096149031099,0.7548472340146898,0.7592148175931446,0.7633283065481736,0.7679894387521257,0.7714034352312714,0.7768739563091812,0.7819652820427578,0.7883698723356148,0.7935441303853508,0.8016051652322029,0.8117515797421089,0.8221603672239239,0.8382884515665557,0.8523515950040861,0.8676555616763275,0.885889759964109,0.9074012686807453,0.9332501137581724,0.9625024161918833,0.8231785659080224,0.3571914195805851,0.35576287002323753,0.35358890836993534,0.35094406936377515,0.34798032383681143,0.34570174091657296,0.3440256820027474,0.34119229296808484,0.3384691270371638,0.33279153318077376,0.32592358144050976,0.31724689693957653,0.30139132411139025,0.28828965710518833,0.26722016514406327,0.23935274069379342,0.1878917981767469,0.11466728441117328,0.035262944657590924,0.29183654526103786,8144.0,8092.0,8040.0,7977.0,7927.0,7841.0,7753.0,7632.0,7525.0,7339.0,7076.0,6776.0,6257.0,5761.0,5138.0,4291.0,3146.0,1741.0,438.0,6257.578947368421,10437.0,10489.0,10541.0,10604.0,10654.0,10740.0,10828.0,10949.0,11056.0,11242.0,11505.0,11805.0,12324.0,12820.0,13443.0,14290.0,15435.0,16840.0,18143.0,12323.421052631578,734.0,786.0,838.0,901.0,951.0,1037.0,1125.0,1246.0,1353.0,1539.0,1802.0,2102.0,2621.0,3117.0,3740.0,4587.0,5732.0,7137.0,8440.0,2620.4210526315787,0.32102685538991443,0.797577069904774,0.3291534363059039,0.40347666971637697,0.8444469475107006,0.14516129032258066,0.45161290322580644,0.4032258064516129,0.23935392568086167,0.5460504752540151,2.3016666666666667,0.3290361672166571,5979.435293076091,7497,11084,1381,151,9,28,25,274.0,600,0.33373393058742123,0.246595985146117,0.5161072313584141,4582,13999,4296,13.664277365540572,0.1834131190005446,272.65525539463283,0.45442542565772137,87,62,600,8878,18581,87,62
MOT17-04-FRCNN,0.626018050706656,0.7617014114648705,0.4768388328257467,0.626018050706656,0.6229689718246724,0.617518339668207,0.6092616951312664,0.5982681520791691,0.5840035220725117,0.5682505678169052,0.5557559321186785,0.540697925016529,0.5185355269569637,0.49722743193063673,0.4822190154279658,0.46493547600629276,0.44624236903668046,0.42062748508164893,0.3863052794070892,0.3226280614169435,0.20126371661326362,0.04314858736004599,0.4792566371406382,0.6528945964797112,0.6487681100106409,0.6420812358611694,0.6301541698701089,0.616840246423053,0.5923949563223843,0.5589049047112316,0.5413988368533823,0.5238491508113629,0.49895817830034234,0.4709361764276325,0.4484333147572222,0.4272909248728986,0.4041092309569036,0.3744328067960834,0.3349017528745154,0.26843091261157725,0.15442588188096398,0.02878010163691616,0.4641044993925316,0.6002478836914981,0.5981957711360445,0.593895100072711,0.5890619008848869,0.5802552344270108,0.575730954750891,0.5777525033369888,0.5704937562855267,0.5580886132283839,0.5388810213161537,0.5249864661911952,0.5185501861435277,0.5058965315341022,0.49276838208307466,0.4725213122216285,0.44559864980373814,0.38776780587961895,0.2623076075823102,0.0646905495559263,0.49777317000659044,0.6692179910423282,0.6666526484008664,0.6624681960594655,0.6549193599259836,0.6463612086548773,0.6302752486489896,0.6074184662615388,0.5950753832243413,0.5824168892066363,0.5639548331475913,0.5424227768782723,0.5245284605841412,0.5072018840549236,0.4876043484660513,0.4615514014761234,0.42504783733204365,0.3585381752423408,0.22663330319406186,0.047395756670942236,0.5189307457090273,0.96398606693927,0.960290776919582,0.9542632136907466,0.9433893684688778,0.9310616386490989,0.9078903528699076,0.8749659245797364,0.857186127517795,0.8389519915190065,0.8123580190822354,0.7813418143268211,0.7555656519763744,0.730607299712252,0.7023777071028321,0.6648493109192791,0.612267151294866,0.5164622141450855,0.3264576707557171,0.068271997576859,0.7475023314761234,0.632422741759478,0.6314614014592294,0.6289072845320496,0.6260712719455768,0.6207932348779763,0.6191176924460643,0.6234960399681262,0.6200980039506427,0.6128876526236745,0.5987443729891972,0.5866485529311658,0.5831207197014514,0.5749484619156094,0.5668809924301362,0.5520315809475794,0.5314687256277335,0.4818468450886248,0.3552532207176349,0.11121375593976947,0.5556532922027221,0.8720670364674348,0.8703873841971966,0.866643306151005,0.8628414817681708,0.855098709841229,0.8438746316832935,0.8399045317759812,0.8318691569593454,0.8210272116612698,0.8074645248242215,0.7961080397372489,0.7913784987033503,0.7768584873886654,0.7590977272158074,0.7333971864176365,0.6953288031788921,0.6223178420286566,0.45886058903584587,0.12975335252776618,0.749172552713843,0.7617014114648705,0.7643410269225929,0.7683712925498395,0.7752269438727496,0.7824901155037328,0.7954402405040751,0.813074443856402,0.8221219322007406,0.8306900911590002,0.8422666892388556,0.8548376056696491,0.8644595918260386,0.8726053994148542,0.8805237894036023,0.8892763282767021,0.8989675507029852,0.9122532570447139,0.932305923863433,0.9624008194179863,0.843334444889096,0.6337954582130053,0.6314972645150908,0.6272452595227201,0.621118380893943,0.6124169124481801,0.6023860644640927,0.592399813855236,0.5826549499049191,0.5701229990257549,0.551275390764684,0.5336334105122535,0.5215307573609483,0.5065487873156422,0.49017956494563075,0.4670041476081658,0.4352019558976701,0.37286668064846556,0.24381886629075836,0.055371992429947954,0.5079509819272162,31826.0,31704.0,31505.0,31146.0,30739.0,29974.0,28887.0,28300.0,27698.0,26820.0,25796.0,24945.0,24121.0,23189.0,21950.0,20214.0,17051.0,10778.0,2254.0,24678.78947368421,15731.0,15853.0,16052.0,16411.0,16818.0,17583.0,18670.0,19257.0,19859.0,20737.0,21761.0,22612.0,23436.0,24368.0,25607.0,27343.0,30506.0,36779.0,45303.0,22878.21052631579,1189.0,1311.0,1510.0,1869.0,2276.0,3041.0,4128.0,4715.0,5317.0,6195.0,7219.0,8070.0,8894.0,9826.0,11065.0,12801.0,15964.0,22237.0,30761.0,8336.21052631579,0.4458649620455453,0.838644708865802,0.4482831128961036,0.5712513404966671,0.8228683931546267,0.2891566265060241,0.3855421686746988,0.3253012048192771,0.3536905356889048,0.6743533733803306,5.569523809523809,0.44823978178101326,22783.460805757244,27167,20390,5848,115,24,32,27,351.0,1050,0.537060020850916,0.4549487982841643,0.6553384825079509,21636,25921,11379,33.13325182858149,0.29984843283784157,635.9408824824769,0.6056579833166447,138,83,1050,33015,47557,138,83
MOT17-05-FRCNN,0.48587281152344886,0.6374900851715685,0.3097391000006328,0.48587281152344886,0.4828070025560731,0.47681883084178706,0.47012678664187574,0.46201809404670596,0.45367304081770954,0.444073815016756,0.42843824989080653,0.3968065397857631,0.36920180731402835,0.3415087475635075,0.30406259509145867,0.2693610339667358,0.23219750935789013,0.18718211305040058,0.13960857705552998,0.08417132906410885,0.03531620774807564,0.003922475837895948,0.31932460879845037,0.6560328130340664,0.6446028513238289,0.6274773261672825,0.6121339840283939,0.5932259125287734,0.5759514257833677,0.5537145911277391,0.5269461077844312,0.47743443789388085,0.4321608040201005,0.384945212005717,0.32220503957063584,0.2643528183716075,0.21337340345604808,0.16177763568060108,0.11311073671312605,0.06514729591088964,0.024818444616794753,0.0017919911778895858,0.3816422542734303,0.3598484470401667,0.3616220456339191,0.362333725800184,0.3610634293879749,0.3598304030864418,0.35735518439744574,0.3561429594656332,0.34834555423756847,0.3297948734308687,0.3154149410495935,0.30297356877025766,0.2869416997851891,0.2744641311810645,0.25268230472366887,0.216575939551911,0.1723139230973469,0.10875067855631809,0.05025433901934485,0.008585877480154384,0.27291021187868697,0.8324418100332515,0.8236229579297383,0.8101778227555299,0.7978892583489953,0.7824201243313575,0.7679629897354344,0.748879572068816,0.7251698713315021,0.6790516119705075,0.6340899233771866,0.5840682376752928,0.5120717073875958,0.43935232037010263,0.36952436027179414,0.2926124042214833,0.21353187798178402,0.12852392655775624,0.05088911377764927,0.003758854994940003,0.5366336181642483,0.755841428196377,0.747834077185613,0.7356261485954319,0.724468364400105,0.7104226831189289,0.6972958781832502,0.6799684956681543,0.6584405355736414,0.6165660278288264,0.5757416644788659,0.5303229194014177,0.464951430821738,0.3989236019952743,0.3355211341559464,0.265686531898136,0.19388290889997375,0.11669729587818325,0.04620635337358887,0.0034129692832764505,0.48725318152298575,0.5615840433011614,0.5643836903514027,0.5674161793028227,0.5685333849504675,0.5679180806121608,0.5667956586370736,0.5673592481534694,0.5624349670368302,0.547361539444124,0.5340532735874768,0.5222974661505821,0.5052241027344591,0.4897520937127418,0.45815246680577276,0.40666901826153246,0.3400220357591014,0.2278570454658397,0.11631217386937638,0.018919579244658112,0.45752873933584476,0.5172836252841136,0.5186357502928864,0.5191866365528482,0.5160204820289724,0.5143672156200603,0.511620029912476,0.5066253780632779,0.4956214211073998,0.4692678456702988,0.4505824229889515,0.4298199110694829,0.4049707553831403,0.386930311172381,0.3659086316320348,0.32707792388194984,0.27492207021702825,0.1890854651474211,0.0926061876595028,0.01630936813215456,0.3950969174640201,0.6374900851715685,0.6434621255298716,0.6520600366124566,0.6593515856664347,0.6679352006471506,0.6752830451916214,0.6841913905872508,0.6943428931207801,0.7125538415500361,0.729432634056854,0.746909807380752,0.7707768789794861,0.7950592020878435,0.8177752153150549,0.8417101310737761,0.8664590077046675,0.8938052145574924,0.9229351168832839,0.9611262049413226,0.7564557693188265,0.5473142539636356,0.5457473947510985,0.5418069297080762,0.5367388861367473,0.5306020624923129,0.5238659712248162,0.5164379798968556,0.5026029255240745,0.47323117017250765,0.44721520077268906,0.4206628559474185,0.3833206570610312,0.3472556016722623,0.3055687598643164,0.25173956059549185,0.19181896569782977,0.11822463458974354,0.050570730429528095,0.0056809390466912415,0.3810739726077435,5758.0,5697.0,5604.0,5519.0,5412.0,5312.0,5180.0,5016.0,4697.0,4386.0,4040.0,3542.0,3039.0,2556.0,2024.0,1477.0,889.0,352.0,26.0,3711.8947368421054,1159.0,1220.0,1313.0,1398.0,1505.0,1605.0,1737.0,1901.0,2220.0,2531.0,2877.0,3375.0,3878.0,4361.0,4893.0,5440.0,6028.0,6565.0,6891.0,3205.1052631578946,1860.0,1921.0,2014.0,2099.0,2206.0,2306.0,2438.0,2602.0,2921.0,3232.0,3578.0,4076.0,4579.0,5062.0,5594.0,6141.0,6729.0,7266.0,7592.0,3906.1052631578946,0.21425473471158016,0.7239145375463404,0.23709700737313866,0.6692207604452798,0.6076398004725649,0.2932330827067669,0.5864661654135338,0.12030075187969924,0.029492611580455352,0.6369453044375645,3.5710872162485066,0.23677914455877483,3351.0003943020097,4629,2288,2989,158,39,78,16,198.0,837,0.41045751633986927,0.4312563249963857,0.3915725912312943,2983,3934,4635,24.861591866701655,0.20378353989099718,431.2219107749885,0.5151994155017784,111,133,837,7618,6917,111,133
MOT17-09-FRCNN,0.6029987686854438,0.7587121558988689,0.4575024957936964,0.6029987686854438,0.6002587258609725,0.5980851873231591,0.5908542058169498,0.5838823420524772,0.5769953866043591,0.5681341122892408,0.558704691207248,0.5449449355433331,0.5282243603894758,0.5083028654218082,0.47844018195209737,0.4453965749871541,0.40824778100625003,0.36483071236064785,0.30338766637715425,0.2163603230662415,0.11482700619679452,0.02277920987507958,0.453455528263994,0.7420172326406488,0.7367357251136938,0.7335238735709482,0.7222315015867713,0.7082504970178927,0.6986820428336079,0.6831537708129285,0.6681766704416761,0.6476510067114094,0.6237795275590551,0.5951423267326733,0.550759512708678,0.5028421512898994,0.4498031496062992,0.3866325981710597,0.3051898734177215,0.1956168831168831,0.0952836201402167,0.014462809917355372,0.529470251231022,0.4900257016163567,0.48906348055353865,0.48765405487621133,0.4833750560098429,0.4813531240657545,0.4765024084667939,0.47247981836152564,0.46716825921301514,0.4585262428328995,0.4473070413207094,0.43413447740220407,0.41561698422707843,0.3945136828752415,0.37053153327718064,0.34425821648563903,0.3015961017284222,0.239303421317463,0.13837888750149982,0.035877703260847826,0.39092979975748554,0.8247887323943662,0.8214084507042253,0.8193427230046948,0.812018779342723,0.8028169014084507,0.7964319248826291,0.7859154929577464,0.7755868544600939,0.7611267605633802,0.743849765258216,0.7224413145539906,0.687699530516432,0.647887323943662,0.6007511737089202,0.539906103286385,0.4527699530516432,0.3168075117370892,0.1684507042253521,0.0276056338028169,0.6372424017790956,0.8808664259927798,0.8772563176895307,0.8750501403931007,0.8672282390693943,0.8574007220216606,0.8505816285599679,0.8393501805054152,0.8283192940232651,0.8128760529482552,0.7944243882872042,0.7715603690332932,0.7344564781387886,0.6919374247894103,0.6415964701163257,0.5766145206578419,0.48355395106297633,0.33834737264340153,0.17990373044524668,0.029482551143200964,0.6805687503958451,0.5789327464490355,0.5788730006902242,0.5782594377457614,0.576296396879662,0.5762807306660787,0.5731602691701034,0.5709662055200374,0.5675848813804482,0.5624287472734028,0.5555018900054004,0.5461008231868781,0.5317601830797444,0.5146673525017276,0.49245457492072314,0.467731308776874,0.41780035906113316,0.34252361098048123,0.2253468231512189,0.0655853126791503,0.49064498179568866,0.7315157806884172,0.7306052403900902,0.7296400122348198,0.7262223697840006,0.7250131655835123,0.7212126727607557,0.7196565758519538,0.7164478578043031,0.7097229715557263,0.7005450683249809,0.6880905997753859,0.6684273875288554,0.645046691579758,0.619567412889214,0.5863589986869752,0.5281925136927778,0.4243897531960881,0.25791556694292433,0.07390807258271764,0.615919932202803,0.7587121558988689,0.7615574966333957,0.7631577485048814,0.7684508282841885,0.7747266320893312,0.7787336979535319,0.7848233325167834,0.7902362833140895,0.7971656508440327,0.8046349211812723,0.8127709744198628,0.8247642556443345,0.8369653373465742,0.849713079116833,0.8636421554648502,0.8804441431030331,0.9042678717588571,0.9280966034537127,0.9630693047326975,0.8234701301190068,0.6357418322533249,0.6338145437409103,0.6321042645059087,0.6265058842068708,0.6216417163815074,0.6160371177018618,0.609367876869289,0.6019381701359536,0.5907593366513157,0.5768268697666197,0.5600327513169726,0.5346209918508785,0.5055693960844533,0.47180213385743824,0.43112308241044356,0.36953166687056244,0.2753418265679186,0.15267619673527508,0.031471046024959114,0.49878456336486654,4392.0,4374.0,4363.0,4324.0,4275.0,4241.0,4185.0,4130.0,4053.0,3961.0,3847.0,3662.0,3450.0,3199.0,2875.0,2411.0,1687.0,897.0,147.0,3393.315789473684,933.0,951.0,962.0,1001.0,1050.0,1084.0,1140.0,1195.0,1272.0,1364.0,1478.0,1663.0,1875.0,2126.0,2450.0,2914.0,3638.0,4428.0,5178.0,1931.6842105263158,594.0,612.0,623.0,662.0,711.0,745.0,801.0,856.0,933.0,1025.0,1139.0,1324.0,1536.0,1787.0,2111.0,2575.0,3299.0,4089.0,4839.0,1592.6842105263158,0.5583098591549296,0.8030722831844276,0.5667605633802817,0.7515492957746479,0.802647412755716,0.5,0.5,0.0,0.41030897226367685,0.7762583648530695,1.8742857142857143,0.5664501009363802,3213.895277304079,4002,1323,984,45,13,13,0,73.0,525,0.5506740374357483,0.5331455399061032,0.5693943040513437,2839,2486,2147,11.812889055236532,0.24610185531742776,341.969341289564,0.6513701738848838,70,26,525,4986,5325,70,26
MOT17-10-FRCNN,0.6085528653180625,0.6972848602048558,0.4243346996205697,0.6085528653180625,0.6058323015634197,0.6033790833166065,0.6012437479531564,0.5980479010884264,0.5910462792828007,0.5819046634561511,0.5689594750253074,0.5502036980261319,0.5280790866252645,0.4995814415044207,0.4622970145391,0.41292802757865055,0.3527651886110606,0.27220422166645036,0.18705741009737456,0.1075733055052526,0.046425471457631665,0.007913213504312115,0.4308418103220831,0.7355191256830601,0.7304758445332364,0.7255867864387134,0.7207252763129379,0.7120678502120319,0.6973065412569475,0.6764022802449152,0.6503845354396175,0.616998167130541,0.5718622145968061,0.5204902336269629,0.4618878114643427,0.39739528335093277,0.32901857947888186,0.2481660029343953,0.16325633637739903,0.08697636214292233,0.030410520396245186,0.004342876417759413,0.47785645410729716,0.5035036846158155,0.502457104316925,0.5017543386792906,0.5015698163134749,0.502285409866169,0.5009786709075446,0.5006089530470089,0.4977284461449613,0.49064020842963424,0.4876480988127365,0.47951258365879523,0.46270658014162325,0.42906789059552275,0.3782256871113401,0.2985708655372336,0.2143284325053701,0.13304782784902988,0.07087430178700566,0.014418772707590458,0.3931540880540564,0.7862761897344029,0.783160682296129,0.7801230625438118,0.7770854427914947,0.7716333047745152,0.7622088947737363,0.7485785497312875,0.731131708076953,0.7079211776618116,0.674974686502064,0.6350961912921567,0.5861827245112547,0.5276111846717034,0.45930368408754574,0.3688760806916426,0.2603785341537503,0.14845392943375652,0.05475504322766571,0.008022431653555573,0.5564091317162757,0.919315180766779,0.9156725252709225,0.9121209361624625,0.9085693470540024,0.9021946999362536,0.8911756670612877,0.8752390492669155,0.8548401784901193,0.8277023950459885,0.7891813131773062,0.7425553228303433,0.6853656315453966,0.6168837082232947,0.5370184864766415,0.43129041070940716,0.3044349330662053,0.17357253437756123,0.06401967033967762,0.009379837901830435,0.6505543067211786,0.5717969983852254,0.5714570218503014,0.5709490247912565,0.571121878416978,0.5722634995203892,0.5724713593484917,0.57322264252861,0.573008408863191,0.5695265251529993,0.5691220318853761,0.5659748137324767,0.5550577803864826,0.5300851279755481,0.4891445578996233,0.41469733841796147,0.32366763573959206,0.21894256487928138,0.1253642316815549,0.02807474119549162,0.4718920096132016,0.7391079261042179,0.7376815363182843,0.7370327996919482,0.7364137312124249,0.7358409793443289,0.7333938435048855,0.7299998287132061,0.7224664429512226,0.7119683616301201,0.704201392600827,0.6914999988381012,0.6723641286853689,0.6380500012477972,0.5826728803185017,0.49399220476420624,0.3787572414876387,0.25024304781983214,0.13830461320593712,0.02972448420386349,0.5875639706654059,0.6972848602048558,0.6997623799017839,0.7020004955945878,0.704054128297099,0.7074380512764988,0.7127704551197659,0.7197834974340177,0.7280038290264923,0.7379093296628138,0.7506617767754448,0.7647417561358758,0.7805932744579008,0.7977910986925021,0.8158487465675544,0.8378177603504842,0.8639643440069092,0.893112264258264,0.9266378970106303,0.9612699225895478,0.7790234667033173,0.6292002532238492,0.6272994887941328,0.6256437735126381,0.6243097010305104,0.6225593552064365,0.617940449442869,0.612164294984956,0.6032454301430333,0.5893509940262622,0.5737160644599856,0.5518483628301913,0.5207980451160525,0.47579514295723174,0.41679785448917783,0.33186691713409183,0.23623404302347972,0.14053993328166364,0.06229546900118916,0.01075516706401146,0.466966354722198,10095.0,10055.0,10016.0,9977.0,9907.0,9786.0,9611.0,9387.0,9089.0,8666.0,8154.0,7526.0,6774.0,5897.0,4736.0,3343.0,1906.0,703.0,103.0,7143.736842105263,2744.0,2784.0,2823.0,2862.0,2932.0,3053.0,3228.0,3452.0,3750.0,4173.0,4685.0,5313.0,6065.0,6942.0,8103.0,9496.0,10933.0,12136.0,12736.0,5695.263157894737,886.0,926.0,965.0,1004.0,1074.0,1195.0,1370.0,1594.0,1892.0,2315.0,2827.0,3455.0,4207.0,5084.0,6245.0,7638.0,9075.0,10278.0,10878.0,3837.2631578947367,0.49770231326427294,0.7497518618493544,0.5102422307033257,0.682763455097749,0.7982879519169475,0.3333333333333333,0.5964912280701754,0.07017543859649122,0.32684202982875926,0.7360201511335013,3.3868501529051986,0.510070346142532,6572.32482097144,8766,4073,2215,161,19,34,4,388.0,654,0.5408900083963056,0.5017524729340291,0.586649667607686,6442,6397,4539,24.68124002119982,0.30099073196585147,390.5826168492795,0.5972211266808555,107,57,654,10981,12839,107,57
